Year,County,State,GeoFips,Personal Income (thousands of dollars),Population (persons),Per Capita Personal Income
2019,Crawford, OH,39033,38215,1602907,41944
2019,Cuyahoga, OH,39035,55170,69882196,1266678
2019,Darke, OH,39037,43415,2249276,51809
2019,Defiance, OH,39039,41542,1595160,38399
2019,Delaware, OH,39041,76803,16219138,211178
2019,Erie, OH,39043,55178,4180142,75757
2019,Fairfield, OH,39045,48415,7622672,157444
2019,Fayette, OH,39047,39499,1138372,28820
2019,Franklin, OH,39049,51386,67761223,1318681
2019,Fulton, OH,39051,46220,1980672,42853
2019,Gallia, OH,39053,41574,1218505,29309
2019,Geauga, OH,39055,71640,6833913,95392
2019,Greene, OH,39057,52189,8743070,167528
2019,Guernsey, OH,39059,41970,1617426,38538
2019,Hamilton, OH,39061,60698,50361624,829705
2019,Hancock, OH,39063,51102,3842513,75193
2019,Hardin, OH,39065,33937,1042214,30710
2019,Harrison, OH,39067,40834,595612,14586
2019,Henry, OH,39069,44961,1241200,27606
2019,Highland, OH,39071,37462,1616581,43153
2019,Hocking, OH,39073,39909,1123963,28163
2019,Holmes, OH,39075,47387,2094902,44208
2019,Huron, OH,39077,40967,2405059,58707
2019,Jackson, OH,39079,36620,1190760,32517
2019,Jefferson, OH,39081,40616,2667230,65670
2019,Knox, OH,39083,45128,2823603,62569
2019,Lake, OH,39085,52503,12200860,232385
2019,Lawrence, OH,39087,40440,2374011,58704
2019,Licking, OH,39089,47531,8448936,177757
2019,Logan, OH,39091,42969,1988615,46280
2019,Lorain, OH,39093,48387,15061870,311281
2019,Lucas, OH,39095,47730,20582864,431238
2019,Madison, OH,39097,42785,1889379,44160
2019,Mahoning, OH,39099,44241,10144143,229291
2019,Marion, OH,39101,37356,2449523,65572
2019,Medina, OH,39103,58080,10550546,181656
2019,Meigs, OH,39105,36845,824068,22366
2019,Mercer, OH,39107,50173,2124742,42348
2019,Miami, OH,39109,48319,5228265,108204
2019,Monroe, OH,39111,38342,517692,13502
2019,Montgomery, OH,39113,48011,25775289,536859
2019,Morgan, OH,39115,35887,502167,13993
2019,Morrow, OH,39117,41694,1457252,34951
2019,Muskingum, OH,39119,42244,3648327,86363
2019,Noble, OH,39121,28633,406783,14207
2019,Ottawa, OH,39123,54124,2194827,40552
2019,Paulding, OH,39125,41315,777546,18820
2019,Perry, OH,39127,39486,1399380,35440
2019,Pickaway, OH,39129,42334,2477160,58515
2019,Pike, OH,39131,39758,1081808,27210
2019,Portage, OH,39133,46092,7455559,161755
2019,Preble, OH,39135,41128,1685347,40978
2019,Putnam, OH,39137,49854,1720597,34513
2019,Richland, OH,39139,39903,4987849,125000
2019,Ross, OH,39141,38739,2988773,77151
2019,Sandusky, OH,39143,41968,2475132,58976
2019,Scioto, OH,39145,41291,3076423,74506
2019,Seneca, OH,39147,40328,2229579,55286
2019,Shelby, OH,39149,45896,2221891,48411
2019,Stark, OH,39151,45901,17212754,375000
2019,Summit, OH,39153,53540,28997463,541606
2019,Trumbull, OH,39155,40338,8160992,202317
2019,Tuscarawas, OH,39157,44215,4120363,93189
2019,Union, OH,39159,58178,3594356,61782
2019,Van Wert, OH,39161,42094,1216143,28891
2019,Vinton, OH,39163,35464,456169,12863
2019,Warren, OH,39165,62927,15088257,239775
2019,Washington, OH,39167,44669,2680306,60004
2019,Wayne, OH,39169,46253,5407015,116900
2019,Williams, OH,39171,42545,1582464,37195
2019,Wood, OH,39173,48351,6388427,132127
2019,Wyandot, OH,39175,45761,1003681,21933
2019,Adair, OK,40001,32854,653565,19893
2019,Alfalfa, OK,40003,38514,218027,5661
2019,Atoka, OK,40005,32373,452310,13972
2019,Beaver, OK,40007,55602,285125,5128
2019,Beckham, OK,40009,37090,838237,22600
2019,Blaine, OK,40011,47191,414853,8791
2019,Bryan, OK,40013,37796,1726939,45691
2019,Caddo, OK,40015,39266,1070497,27263
2019,Canadian, OK,40017,46536,7011726,150674
2019,Carter, OK,40019,43831,2104598,48016
2019,Cherokee, OK,40021,35544,1673345,47078
2019,Choctaw, OK,40023,33313,474238,14236
2019,Cimarron, OK,40025,61841,140936,2279
2019,Cleveland, OK,40027,45294,13251065,292559
2019,Coal, OK,40029,40247,210771,5237
2019,Comanche, OK,40031,42511,5155019,121262
2019,Cotton, OK,40033,45057,249209,5531
2019,Craig, OK,40035,39611,557244,14068
2019,Creek, OK,40037,42775,3064034,71631
2019,Custer, OK,40039,41388,1188291,28711
2019,Delaware, OK,40041,36145,1465527,40546
2019,Dewey, OK,40043,53322,243947,4575
2019,Ellis, OK,40045,55054,208544,3788
2019,Garfield, OK,40047,43701,2750370,62936
2019,Garvin, OK,40049,43021,1110798,25820
2019,Grady, OK,40051,42770,2342811,54777
2019,Grant, OK,40053,49106,203543,4145
2019,Greer, OK,40055,30780,169413,5504
2019,Harmon, OK,40057,41603,106462,2559
2019,Harper, OK,40059,54839,185135,3376
2019,Haskell, OK,40061,36002,420142,11670
2019,Hughes, OK,40063,41203,553357,13430
2019,Jackson, OK,40065,42542,1055850,24819
2019,Jefferson, OK,40067,37175,201489,5420
2019,Johnston, OK,40069,37159,390169,10500
2019,Kay, OK,40071,41547,1824537,43915
2019,Kingfisher, OK,40073,59692,913533,15304
2019,Kiowa, OK,40075,38343,325804,8497
2019,Latimer, OK,40077,36760,347125,9443
2019,Le Flore, OK,40079,34678,1670845,48182
2019,Lincoln, OK,40081,38990,1306991,33521
2019,Logan, OK,40083,44296,2167460,48931
2019,Love, OK,40085,39229,396217,10100
2019,McClain, OK,40087,49042,2008086,40946
2019,McCurtain, OK,40089,35030,1084344,30955
2019,McIntosh, OK,40091,37404,709772,18976
2019,Major, OK,40093,42600,331686,7786
2019,Marshall, OK,40095,37863,581420,15356
2019,Mayes, OK,40097,38676,1518199,39254
2019,Murray, OK,40099,43630,610988,14004
2019,Muskogee, OK,40101,38355,2561525,66784
2019,Noble, OK,40103,45429,498628,10976
2019,Nowata, OK,40105,40117,377664,9414
2019,Okfuskee, OK,40107,32870,377121,11473
2019,Oklahoma, OK,40109,56727,44904840,791596
2019,Okmulgee, OK,40111,36446,1348762,37007
2019,Osage, OK,40113,37056,1709261,46127
2019,Ottawa, OK,40115,38936,1190355,30572
2019,Pawnee, OK,40117,38894,607639,15623
2019,Payne, OK,40119,39008,3180840,81543
2019,Pittsburg, OK,40121,39340,1719927,43720
2019,Pontotoc, OK,40123,45338,1725889,38067
2019,Pottawatomie, OK,40125,40419,2918646,72209
2019,Pushmataha, OK,40127,32855,357267,10874
2019,Roger Mills, OK,40129,43864,151901,3463
2019,Rogers, OK,40131,47480,4489744,94560
2019,Seminole, OK,40133,35993,851305,23652
2019,Sequoyah, OK,40135,35943,1420974,39534
2019,Stephens, OK,40137,43968,1888346,42948
2019,Texas, OK,40139,52877,1130888,21387
2019,Tillman, OK,40141,38397,269280,7013
2019,Tulsa, OK,40143,63538,42154946,663461
2019,Wagoner, OK,40145,43020,3445888,80100
2019,Washington, OK,40147,58893,3062473,52001
2019,Washita, OK,40149,36697,404074,11011
2019,Woods, OK,40151,44862,390296,8700
2019,Woodward, OK,40153,37189,768513,20665
2019,Baker, OR,41001,41127,677904,16483
2019,Benton, OR,41003,47290,4485136,94844
2019,Clackamas, OR,41005,62194,26039459,418682
2019,Clatsop, OR,41007,45253,1846453,40803
2019,Columbia, OR,41009,45762,2397504,52391
2019,Coos, OR,41011,46736,3030041,64833
2019,Crook, OR,41013,43670,1057988,24227
2019,Curry, OR,41015,45002,1042062,23156
2019,Deschutes, OR,41017,58666,11455993,195275
2019,Douglas, OR,41019,42488,4707843,110804
2019,Gilliam, OR,41021,55635,108322,1947
2019,Grant, OR,41023,42841,308667,7205
2019,Harney, OR,41025,40504,303012,7481
2019,Hood River, OR,41027,55537,1329838,23945
2019,Jackson, OR,41029,47774,10615059,222195
2019,Jefferson, OR,41031,36078,878255,24343
2019,Josephine, OR,41033,44048,3863970,87721
2019,Klamath, OR,41035,40236,2777323,69025
2019,Lake, OR,41037,40872,331838,8119
2019,Lane, OR,41039,46752,17859486,382003
2019,Lincoln, OR,41041,45542,2278146,50023
2019,Linn, OR,41043,44501,5682784,127700
2019,Malheur, OR,41045,32651,1020460,31254
2019,Marion, OR,41047,44921,15490534,344842
2019,Morrow, OR,41049,46189,556344,12045
2019,Multnomah, OR,41051,59993,48750920,812607
2019,Polk, OR,41053,43012,3697007,85952
2019,Sherman, OR,41055,55593,103070,1854
2019,Tillamook, OR,41057,45064,1223796,27157
2019,Umatilla, OR,41059,40364,3220009,79775
2019,Union, OR,41061,42107,1110245,26367
2019,Wallowa, OR,41063,44689,328641,7354
2019,Wasco, OR,41065,43622,1165583,26720
2019,Washington, OR,41067,62493,37393746,598363
2019,Wheeler, OR,41069,36225,51041,1409
2019,Yamhill, OR,41071,47337,5068479,107072
2019,Adams, PA,42001,49380,5124600,103778
2019,Allegheny, PA,42003,63478,79354572,1250117
2019,Armstrong, PA,42005,46020,3032610,65898
2019,Beaver, PA,42007,49021,8271103,168725
2019,Bedford, PA,42009,42995,2049594,47671
2019,Berks, PA,42011,50657,21655645,427498
2019,Blair, PA,42013,47034,5802876,123376
2019,Bradford, PA,42015,43589,2621030,60130
2019,Bucks, PA,42017,75056,48415979,645068
2019,Butler, PA,42019,60060,11569954,192640
2019,Cambria, PA,42021,43120,5781409,134077
2019,Cameron, PA,42023,46309,213069,4601
2019,Carbon, PA,42025,52818,3420616,64762
2019,Centre, PA,42027,49211,7821644,158940
2019,Chester, PA,42029,87486,46578282,532411
2019,Clarion, PA,42031,43226,1620709,37494
2019,Clearfield, PA,42033,45050,3641860,80841
2019,Clinton, PA,42035,43321,1636149,37768
2019,Columbia, PA,42037,43624,2830961,64894
2019,Crawford, PA,42039,41976,3546424,84487
2019,Cumberland, PA,42041,56628,14550669,256953
2019,Dauphin, PA,42043,52037,14807042,284549
2019,Delaware, PA,42045,69433,39957121,575475
2019,Elk, PA,42047,46954,1460727,31110
2019,Erie, PA,42049,45883,12456039,271476
2019,Fayette, PA,42051,43186,5602505,129730
2019,Forest, PA,42053,24922,174975,7021
2019,Franklin, PA,42055,48017,7481769,155814
2019,Fulton, PA,42057,45295,659135,14552
2019,Greene, PA,42059,44620,1617711,36255
2019,Huntingdon, PA,42061,39855,1769833,44407
2019,Indiana, PA,42063,41489,3467103,83567
2019,Jefferson, PA,42065,43852,1952186,44518
2019,Juniata, PA,42067,47788,1133049,23710
2019,Lackawanna, PA,42069,47435,10237305,215819
2019,Lancaster, PA,42071,54061,29814037,551484
2019,Lawrence, PA,42073,44147,3807911,86256
2019,Lebanon, PA,42075,48912,6985072,142809
2019,Lehigh, PA,42077,54791,20427073,372819
2019,Luzerne, PA,42079,44987,14615800,324887
2019,Lycoming, PA,42081,44394,5075801,114336
2019,McKean, PA,42083,45010,1828570,40626
2019,Mercer, PA,42085,42598,4727226,110974
2019,Mifflin, PA,42087,40116,1850197,46121
2019,Monroe, PA,42089,45196,7613060,168447
2019,Montgomery, PA,42091,79267,67497933,851529
2019,Montour, PA,42093,57124,1042852,18256
2019,Northampton, PA,42095,56142,17512779,311938
2019,Northumberland, PA,42097,42391,3892685,91829
2019,Perry, PA,42099,46931,2158586,45995
2019,Philadelphia, PA,42101,54010,86719151,1605618
2019,Pike, PA,42103,50137,2913601,58113
2019,Potter, PA,42105,45232,744740,16465
2019,Schuylkill, PA,42107,42971,6149444,143108
2019,Snyder, PA,42109,43481,1733581,39870
2019,Somerset, PA,42111,42173,3137150,74388
2019,Sullivan, PA,42113,49647,292619,5894
2019,Susquehanna, PA,42115,48990,1898763,38758
2019,Tioga, PA,42117,41371,1705310,41220
2019,Union, PA,42119,44452,1911553,43003
2019,Venango, PA,42121,43572,2215706,50852
2019,Warren, PA,42123,43634,1692924,38798
2019,Washington, PA,42125,57447,12011779,209093
2019,Wayne, PA,42127,45567,2334885,51241
2019,Westmoreland, PA,42129,52476,18648808,355381
2019,Wyoming, PA,42131,48722,1281191,26296
2019,York, PA,42133,51295,23334786,454912
2019,Bristol, RI,44001,78427,3979846,50746
2019,Kent, RI,44003,60103,10187809,169506
2019,Newport, RI,44005,73416,6297729,85782
2019,Providence, RI,44007,48251,31791434,658872
2019,Washington, RI,44009,68280,8850343,129618
2019,Abbeville, SC,45001,34990,853693,24398
2019,Aiken, SC,45003,45459,7626459,167764
2019,Allendale, SC,45005,34309,284906,8304
2019,Anderson, SC,45007,41621,8409265,202042
2019,Bamberg, SC,45009,36074,487034,13501
2019,Barnwell, SC,45011,35568,736191,20698
2019,Beaufort, SC,45013,63489,11774698,185460
2019,Berkeley, SC,45015,43510,9788608,224974
2019,Calhoun, SC,45017,43214,610137,14119
2019,Charleston, SC,45019,67053,27142527,404790
2019,Cherokee, SC,45021,34346,1932899,56277
2019,Chester, SC,45023,35924,1157142,32211
2019,Chesterfield, SC,45025,34058,1481011,43485
2019,Clarendon, SC,45027,37054,1173169,31661
2019,Colleton, SC,45029,36296,1402841,38650
2019,Darlington, SC,45031,41182,2606539,63293
2019,Dillon, SC,45033,32450,923325,28454
2019,Dorchester, SC,45035,41157,6588760,160088
2019,Edgefield, SC,45037,39389,1024851,26019
2019,Fairfield, SC,45039,40794,865365,21213
2019,Florence, SC,45041,44609,6127242,137354
2019,Georgetown, SC,45043,50433,3180972,63073
2019,Greenville, SC,45045,50680,26333677,519604
2019,Greenwood, SC,45047,38712,2686683,69402
2019,Hampton, SC,45049,33314,657958,19750
2019,Horry, SC,45051,41360,14218903,343782
2019,Jasper, SC,45053,35901,1008662,28096
2019,Kershaw, SC,45055,44272,2877123,64987
2019,Lancaster, SC,45057,53991,5100672,94472
2019,Laurens, SC,45059,36102,2423120,67118
2019,Lee, SC,45061,33989,565138,16627
2019,Lexington, SC,45063,49874,14524516,291223
2019,McCormick, SC,45065,39739,378833,9533
2019,Marion, SC,45067,34745,1026017,29530
2019,Marlboro, SC,45069,31256,844655,27024
2019,Newberry, SC,45071,40342,1522152,37731
2019,Oconee, SC,45073,46804,3659033,78178
2019,Orangeburg, SC,45075,35639,3026713,84927
2019,Pickens, SC,45077,39339,5119832,130148
2019,Richland, SC,45079,47123,19535665,414564
2019,Saluda, SC,45081,37994,722769,19023
2019,Spartanburg, SC,45083,45010,14533789,322898
2019,Sumter, SC,45085,40042,4233730,105732
2019,Union, SC,45087,34503,943698,27351
2019,Williamsburg, SC,45089,33664,1051159,31225
2019,York, SC,45091,50047,13852394,276790
2019,Aurora, SD,46003,40181,110659,2754
2019,Beadle, SD,46005,48558,921002,18967
2019,Bennett, SD,46007,36061,120950,3354
2019,Bon Homme, SD,46009,40638,285886,7035
2019,Brookings, SD,46011,48112,1652500,34347
2019,Brown, SD,46013,56126,2156933,38430
2019,Brule, SD,46015,45995,240692,5233
2019,Buffalo, SD,46017,20104,39645,1972
2019,Butte, SD,46019,40729,414091,10167
2019,Campbell, SD,46021,46144,63494,1376
2019,Charles Mix, SD,46023,40561,380135,9372
2019,Clark, SD,46025,47342,179191,3785
2019,Clay, SD,46027,39918,589825,14776
2019,Codington, SD,46029,51821,1462436,28221
2019,Corson, SD,46031,27953,110497,3953
2019,Custer, SD,46033,53960,448735,8316
2019,Davison, SD,46035,52030,1040073,19990
2019,Day, SD,46037,46021,252704,5491
2019,Deuel, SD,46039,50684,217687,4295
2019,Dewey, SD,46041,41097,220157,5357
2019,Douglas, SD,46043,59865,169958,2839
2019,Edmunds, SD,46045,52408,209948,4006
2019,Fall River, SD,46047,45904,317749,6922
2019,Faulk, SD,46049,58078,124693,2147
2019,Grant, SD,46051,51119,388095,7592
2019,Gregory, SD,46053,46928,186960,3984
2019,Haakon, SD,46055,47567,89140,1874
2019,Hamlin, SD,46057,44375,273705,6168
2019,Hand, SD,46059,53790,170784,3175
2019,Hanson, SD,46061,65767,226239,3440
2019,Harding, SD,46063,51121,67122,1313
2019,Hughes, SD,46065,53823,959831,17833
2019,Hutchinson, SD,46067,56256,416741,7408
2019,Hyde, SD,46069,48738,62141,1275
2019,Jackson, SD,46071,30066,86290,2870
2019,Jerauld, SD,46073,42449,72673,1712
2019,Jones, SD,46075,55122,49665,901
2019,Kingsbury, SD,46077,55601,284008,5108
2019,Lake, SD,46079,57067,650790,11404
2019,Lawrence, SD,46081,54648,1396746,25559
2019,Lincoln, SD,46083,69978,4446846,63546
2019,Lyman, SD,46085,42109,156392,3714
2019,McCook, SD,46087,53326,303531,5692
2019,McPherson, SD,46089,41577,100659,2421
2019,Marshall, SD,46091,54896,240609,4383
2019,Meade, SD,46093,43775,1296712,29622
2019,Mellette, SD,46095,31049,59428,1914
2019,Miner, SD,46097,47793,110210,2306
2019,Minnehaha, SD,46099,62031,12098453,195038
2019,Moody, SD,46101,52556,335150,6377
2019,Oglala Lakota, SD*,46102,26352,364131,13818
2019,Pennington, SD,46103,56872,6182974,108717
2019,Perkins, SD,46105,40031,113207,2828
2019,Potter, SD,46107,68426,165934,2425
2019,Roberts, SD,46109,37764,390445,10339
2019,Sanborn, SD,46111,53894,126220,2342
2019,Spink, SD,46115,55538,356664,6422
2019,Stanley, SD,46117,66010,198031,3000
2019,Sully, SD,46119,75293,107443,1427
2019,Todd, SD,46121,28052,263939,9409
2019,Tripp, SD,46123,47916,270152,5638
2019,Turner, SD,46125,61701,530318,8595
2019,Union, SD,46127,118994,1973398,16584
2019,Walworth, SD,46129,46362,249474,5381
2019,Yankton, SD,46135,51256,1194310,23301
2019,Ziebach, SD,46137,20352,51836,2547
2019,Anderson, TN,47001,44090,3381932,76706
2019,Bedford, TN,47003,39243,1954772,49812
2019,Benton, TN,47005,35071,558197,15916
2019,Bledsoe, TN,47007,28598,424058,14828
2019,Blount, TN,47009,45860,6153215,134173
2019,Bradley, TN,47011,40228,4343696,107977
2019,Campbell, TN,47013,35824,1407399,39287
2019,Cannon, TN,47015,37663,539414,14322
2019,Carroll, TN,47017,36312,1027333,28292
2019,Carter, TN,47019,35153,1979895,56323
2019,Cheatham, TN,47021,47099,1923032,40830
2019,Chester, TN,47023,35315,608696,17236
2019,Claiborne, TN,47025,36464,1164795,31944
2019,Clay, TN,47027,32550,245202,7533
2019,Cocke, TN,47029,33984,1218261,35848
2019,Coffee, TN,47031,41181,2353709,57155
2019,Crockett, TN,47033,42303,589115,13926
2019,Cumberland, TN,47035,39092,2367343,60559
2019,Davidson, TN,47037,71100,50653589,712424
2019,Decatur, TN,47039,43581,498216,11432
2019,DeKalb, TN,47041,41954,831819,19827
2019,Dickson, TN,47043,43611,2351777,53926
2019,Dyer, TN,47045,42418,1573374,37092
2019,Fayette, TN,47047,58804,2441581,41521
2019,Fentress, TN,47049,35093,643565,18339
2019,Franklin, TN,47051,40494,1722436,42536
2019,Gibson, TN,47053,39164,1967075,50227
2019,Giles, TN,47055,38464,1160844,30180
2019,Grainger, TN,47057,35331,825968,23378
2019,Greene, TN,47059,37107,2587610,69734
2019,Grundy, TN,47061,33628,452459,13455
2019,Hamblen, TN,47063,38554,2478601,64289
2019,Hamilton, TN,47065,54475,19814433,363735
2019,Hancock, TN,47067,28021,188441,6725
2019,Hardeman, TN,47069,30266,774197,25580
2019,Hardin, TN,47071,39199,1047946,26734
2019,Hawkins, TN,47073,35369,2008245,56780
2019,Haywood, TN,47075,33721,606133,17975
2019,Henderson, TN,47077,37644,1047510,27827
2019,Henry, TN,47079,42710,1382724,32375
2019,Hickman, TN,47081,35945,890217,24766
2019,Houston, TN,47083,34415,282308,8203
2019,Humphreys, TN,47085,39322,745107,18949
2019,Jackson, TN,47087,33366,387682,11619
2019,Jefferson, TN,47089,38765,2100816,54194
2019,Johnson, TN,47091,33282,595246,17885
2019,Knox, TN,47093,52753,25022418,474336
2019,Lake, TN,47095,24802,173765,7006
2019,Lauderdale, TN,47097,32784,829377,25298
2019,Lawrence, TN,47099,35784,1573111,43961
2019,Lewis, TN,47101,36069,450352,12486
2019,Lincoln, TN,47103,41767,1467707,35140
2019,Loudon, TN,47105,54449,2952478,54225
2019,McMinn, TN,47107,37942,2012041,53029
2019,McNairy, TN,47109,33591,866651,25800
2019,Macon, TN,47111,33618,840615,25005
2019,Madison, TN,47113,43975,4329610,98457
2019,Marion, TN,47115,40301,1160945,28807
2019,Marshall, TN,47117,40704,1384223,34007
2019,Maury, TN,47119,45199,4460178,98679
2019,Meigs, TN,47121,34639,436042,12588
2019,Monroe, TN,47123,36325,1669443,45959
2019,Montgomery, TN,47125,42647,9210891,215980
2019,Moore, TN,47127,43240,279242,6458
2019,Morgan, TN,47129,32561,684540,21023
2019,Obion, TN,47131,40375,1243110,30789
2019,Overton, TN,47133,35018,780874,22299
2019,Perry, TN,47135,34491,287032,8322
2019,Pickett, TN,47137,40574,203276,5010
2019,Polk, TN,47139,33761,588391,17428
2019,Putnam, TN,47141,41621,3293924,79141
2019,Rhea, TN,47143,36163,1183776,32734
2019,Roane, TN,47145,43488,2313630,53201
2019,Robertson, TN,47147,44306,3200725,72242
2019,Rutherford, TN,47149,43273,14525073,335661
2019,Scott, TN,47151,31373,686637,21886
2019,Sequatchie, TN,47153,38090,597664,15691
2019,Sevier, TN,47155,43223,4225819,97768
2019,Shelby, TN,47157,51067,47530755,930746
2019,Smith, TN,47159,41898,830083,19812
2019,Stewart, TN,47161,42737,578962,13547
2019,Sullivan, TN,47163,44125,6968640,157929
2019,Sumner, TN,47165,52015,10043023,193078
2019,Tipton, TN,47167,41866,2548652,60876
2019,Trousdale, TN,47169,31874,365409,11464
2019,Unicoi, TN,47171,37049,667740,18023
2019,Union, TN,47173,34493,676623,19616
2019,Van Buren, TN,47175,31881,193675,6075
2019,Warren, TN,47177,36188,1475150,40763
2019,Washington, TN,47179,45144,5965812,132150
2019,Wayne, TN,47181,30283,495345,16357
2019,Weakley, TN,47183,38337,1259631,32857
2019,White, TN,47185,35019,950270,27136
2019,Williamson, TN,47187,95806,23205807,242217
2019,Wilson, TN,47189,52573,7620083,144942
2019,Anderson, TX,48001,36532,2114625,57884
2019,Andrews, TX,48003,53300,990376,18581
2019,Angelina, TX,48005,40417,3490130,86353
2019,Aransas, TX,48007,55184,1294294,23454
